employee_id,salary_month,gross_salary,bonus,tax_deduction
EMP042771,2025-01,42728,41132,10157.62
EMP042772,2025-02,71105,8507,11997.43
EMP042773,2025-02,52568,27327,11259.2
EMP042774,2025-03,86455,17608,8473.01
EMP042775,2025-01,59207,45092,4287.6
EMP042776,2025-01,129612,20932,9325.82
EMP042777,2025-02,58092,17643,10444.06
EMP042778,2025-02,44241,20906,3481.52
EMP042779,2025-03,78093,44961,10965.64
EMP042780,2025-04,33307,7511,5777.95
EMP042781,2025-02,65316,15464,10529.54
EMP042782,2025-04,118232,34394,20391.29
EMP042783,2025-02,50843,33500,3860.71
EMP042784,2025-03,154914,26947,38418.89
EMP042785,2025-04,127170,49449,21927.34
EMP042786,2025-04,134237,21169,23077.19
EMP042787,2025-01,152601,13897,37444.02
EMP042788,2025-02,50829,49619,6322.8
EMP042789,2025-04,28416,31169,6099.86
EMP042790,2025-03,95117,38771,21170.95
EMP042791,2025-01,81080,48209,4226.26
EMP042792,2025-03,95685,35636,8010.52
EMP042793,2025-02,119310,2002,23073.87
EMP042794,2025-02,110255,14665,5719.68
EMP042795,2025-01,-30088,18877,3717.2
EMP042796,2025-01,66824,19824,4809.96
EMP042797,2025-01,123685,12874,15847.61
EMP042798,2025-03,155309,4282,33636.48
EMP042799,2025-02,161773,5906,36826.84
EMP042800,2025-01,108288,25528,13352.33
EMP042801,2025-01,140661,39341,24091.11
EMP042802,2025-02,110385,22693,23542.84
EMP042803,2025-01,115582,14287,25652.12
EMP042804,2025-01,159706,41684,25343.07
EMP042805,2025-01,34223,40912,3552.88
EMP042806,2025-04,26033,20231,5726.76
EMP042807,2025-02,97783,773,18200.07
EMP042808,2025-03,39364,45959,3763.06
EMP042809,2025-02,161195,23226,21010.05
EMP042810,2025-03,28728,37430,1588.59
EMP042811,2025-04,58111,22807,10284.91
EMP042812,2025-03,165780,34288,37046.73
EMP042813,2025-02,34825,14017,2993.54
EMP042814,2025-04,172529,5806,15739.39
EMP042815,2025-02,56662,29604,10041.14
EMP042816,2025-04,152514,3004,36711.23
EMP042817,2025-02,56393,33526,13140.34
EMP042818,2025-04,81981,4918,8219.71
EMP042819,2025-03,164939,34062,16815.48
EMP042820,2025-01,143789,30921,19969.15
EMP042821,2025-04,92258,11770,20356.1
EMP042822,2025-04,36576,28082,1973.81
EMP042823,2025-04,49574,30898,6930.64
EMP042824,2025-02,29669,17038,2212.2
EMP042825,2025-03,153602,8940,29344.83
EMP042826,2025-04,123544,26631,19445.13
EMP042827,2025-01,160345,15055,29744.55
EMP042828,2025-01,114639,46013,11903.49
EMP042829,2025-04,149198,15881,28631.23
EMP042830,2025-01,119362,17390,26434.11
EMP042831,2025-04,109689,8281,15052.85
EMP042832,2025-02,64192,37426,10988.9
EMP042833,2025-02,26033,46397,3648.6
EMP042834,2025-04,75363,35533,8231.8
EMP042835,2025-01,50439,41426,2689.11
EMP042836,2025-04,150536,5661,35203.08
EMP042837,2025-02,149986,24481,33898.3
EMP042838,2025-04,72800,21071,14927.77
EMP042839,2025-02,60916,18408,10063.14
EMP042840,2025-01,124096,7109,25018.73
EMP042841,2025-01,174666,20147,36747.11
EMP042842,2025-02,107852,40784,20569.91
EMP042843,2025-01,48404,17643,10961.47
EMP042844,2025-01,27460,19288,5660.94
EMP042845,2025-01,96341,2064,8812.09
EMP042846,2025-01,121658,45632,27539.02
EMP042847,2025-02,79600,43670,16824.03
EMP042848,2025-04,115437,34023,19350.16
EMP042849,2025-02,104991,43997,5394.92
EMP042850,2025-01,153162,4572,26357.06
EMP042851,2025-04,168967,44555,17437.37
EMP042852,2025-02,122889,40741,22938.98
EMP042853,2025-04,77994,25398,11974.98
EMP042854,2025-04,29004,14721,7035.66
EMP042855,2025-04,105264,17610,25200.86
EMP042856,2025-03,103025,36248,20396.21
EMP042857,2025-02,81958,27901,12537.66
EMP042858,2025-03,114256,3640,8279.11
EMP042859,2025-03,97775,37668,24308.97
EMP042860,2025-03,153076,11755,20249.76
EMP042861,2025-04,152740,40379,28431.46
EMP042862,2025-03,96301,1184,13108.58
EMP042863,2025-02,27342,46707,2104.23
EMP042864,2025-03,107807,21191,15558.91
EMP042865,2025-02,149080,21927,24152.15
EMP042866,2025-01,108879,2687,11124.07
EMP042867,2025-02,65839,9229,7745.07
EMP042868,2025-04,172217,32839,22692.41
EMP042869,2025-03,42081,13749,7449.59
EMP042870,2025-02,110196,17089,14909.25
EMP042871,2025-02,38751,49925,3307.35
EMP042872,2025-01,81876,11034,7951.16
EMP042873,2025-04,28899,20435,2495.2
EMP042874,2025-04,129955,38128,20061.77
EMP042875,2025-04,31391,26378,2520.28
EMP042876,2025-02,73378,13226,15052.74
EMP042877,2025-01,37390,41743,7604.67
EMP042878,2025-04,154708,7171,22681.62
EMP042879,2025-02,50766,31620,8267.28
EMP042880,2025-02,153506,37071,29616.4
EMP042881,2025-03,106123,46832,21466.15
EMP042882,2025-04,128240,48908,28341.74
EMP042883,2025-04,126500,18793,15728.23
EMP042884,2025-03,96446,7130,19192.1
EMP042885,2025-03,116517,5882,17145.71
EMP042886,2025-04,71744,47732,10364.31
EMP042887,2025-01,82124,43680,17158.29
EMP042888,2025-04,43132,18887,10154.59
EMP042889,2025-04,76260,16908,6920.21
EMP042890,2025-01,128984,31922,9251.0
EMP042891,2025-02,90769,41543,20023.46
EMP042892,2025-03,141753,37715,10481.52
EMP042893,2025-01,178979,6225,37745.68
EMP042894,2025-01,177261,1379,33508.39
EMP042895,2025-03,171682,9138,32341.58
EMP042896,2025-02,50882,42472,3558.1
EMP042897,2025-02,153231,27699,22644.08
EMP042898,2025-01,77770,18752,18465.47
EMP042899,2025-02,56911,33184,9353.27
EMP042900,2025-04,43364,10892,7000.21
EMP042901,2025-02,133748,18693,31398.55
EMP042902,2025-02,166409,49728,17583.38
EMP042903,2025-02,135410,484,15457.62
EMP042904,2025-04,87661,42806,15521.26
EMP042905,2025-01,39230,39015,6290.24
EMP042906,2025-04,179393,27677,44059.67
EMP042907,2025-03,156068,29522,9019.33
EMP042908,2025-04,29790,35605,3505.63
EMP042909,2025-04,26778,13752,6241.88
EMP042910,2025-02,69433,10916,14992.93
EMP042911,2025-03,102970,10459,21519.58
EMP042912,2025-04,76986,8292,7079.3
EMP042913,2025-01,67402,23405,3395.62
EMP042914,2025-03,28724,16319,2934.91
EMP042915,2025-02,106974,46531,7320.47
EMP042916,2025-02,118458,35201,13629.71
EMP042917,2025-02,155853,10481,15179.12
EMP042918,2025-01,60320,36870,3737.12
EMP042919,2025-02,82441,42752,4166.85
EMP042920,2025-02,174977,48977,29690.41
EMP042921,2025-04,25761,38580,3249.55
EMP042922,2025-04,131474,34646,8198.46
EMP042923,2025-02,175356,12999,15414.18
EMP042924,2025-02,87454,38790,7095.96
EMP042925,2025-01,155924,5294,36236.58
EMP042926,2025-04,139482,3794,27443.18
EMP042927,2025-02,108740,22533,20554.83
EMP042928,2025-01,135401,17446,33519.33
EMP042929,2025-03,167641,7559,26825.12
EMP042930,2025-04,31820,10089,7400.02
EMP042931,2025-02,25364,41263,3835.0
EMP042932,2025-02,132413,37402,27277.24
EMP042933,2025-03,125317,15375,15542.72
EMP042934,2025-03,63032,37556,15097.63
EMP042935,2025-02,172065,33763,37690.82
EMP042936,2025-01,151817,11602,16881.98
EMP042937,2025-02,31303,14298,4047.19
EMP042938,2025-02,126438,40788,6700.74
EMP042939,2025-01,177301,48114,36628.61
EMP042940,2025-02,143458,13034,33014.84
EMP042941,2025-03,37521,5642,7931.58
EMP042942,2025-01,87268,24310,6778.9
EMP042943,2025-02,96093,46026,6243.14
EMP042944,2025-04,26960,41830,2906.91
EMP042945,2025-03,110641,13283,26588.88
EMP042946,2025-04,80064,40159,9321.3
EMP042947,2025-03,174768,25619,29415.9
EMP042948,2025-01,90068,31853,8846.76
EMP042949,2025-03,44563,46382,4092.97
EMP042950,2025-01,136522,30062,30765.37
EMP042951,2025-04,87700,37207,9799.29
EMP042952,2025-03,90533,719,19842.94
EMP042953,2025-02,73332,21685,17283.34
EMP042954,2025-04,167463,11546,13726.19
EMP042955,2025-01,71083,30893,6755.28
EMP042956,2025-03,82197,5426,15523.97
EMP042957,2025-01,105981,36650,8138.4
EMP042958,2025-04,161575,38490,22974.34
EMP042959,2025-02,150701,8834,25232.94
EMP042960,2025-02,97527,14392,21975.58
EMP042961,2025-01,173905,30322,35128.66
EMP042962,2025-02,64168,13228,7273.34
EMP042963,2025-01,51869,10546,5772.15
EMP042964,2025-02,123712,47762,9040.15
EMP042965,2025-02,125217,38107,27984.36
EMP042966,2025-01,42382,26213,4678.5
EMP042967,2025-02,90703,40310,7560.35
EMP042968,2025-01,136946,48390,7549.15
EMP042969,2025-03,51755,44194,7624.09
EMP042970,2025-04,64239,44512,8496.75
EMP042971,2025-01,79556,17895,13072.06
EMP042972,2025-02,118391,2748,12396.29
EMP042973,2025-01,61863,49137,9100.41
EMP042974,2025-02,154910,47386,24013.91
EMP042975,2025-03,74687,44355,11113.57
EMP042976,2025-02,123564,19627,7464.1
EMP042977,2025-04,50099,21867,5157.7
EMP042978,2025-01,37452,49478,2722.69
EMP042979,2025-02,122359,111,16882.93
EMP042980,2025-02,166172,49238,15999.15
EMP042981,2025-03,132130,20118,28549.8
EMP042982,2025-03,178267,41450,12975.86
EMP042983,2025-01,167439,12604,10767.61
EMP042984,2025-03,96813,9170,15277.89
EMP042985,2025-02,68066,28615,13147.65
EMP042986,2025-03,136124,46955,6990.15
EMP042987,2025-03,36780,25133,6569.13
EMP042988,2025-03,42730,6129,6279.45
EMP042989,2025-04,172508,23706,21779.27
EMP042990,2025-03,115202,608,15156.11
EMP042991,2025-03,45686,24967,11161.31
EMP042992,2025-03,127297,36776,31237.62
EMP042993,2025-02,50717,20814,10385.83
EMP042994,2025-01,42085,4538,6812.75
EMP042995,2025-01,162141,35278,9471.86
EMP042996,2025-02,45177,17616,7818.42
EMP042997,2025-02,81978,36109,14279.49
EMP042998,2025-03,91996,43056,6568.03
EMP042999,2025-04,34457,1072,5308.63
EMP043000,2025-02,26016,11118,1410.92
EMP043001,2025-04,33848,38935,2360.39
EMP043002,2025-02,170914,3825,15432.76
EMP043003,2025-02,80843,37705,20122.45
EMP043004,2025-04,111896,35838,19894.54
EMP043005,2025-04,32143,39798,7735.83
EMP043006,2025-03,129912,37313,10393.61
EMP043007,2025-03,44670,47807,5429.07
EMP043008,2025-03,77179,45878,17556.56
EMP043009,2025-03,51805,24915,5869.82
EMP043010,2025-02,25082,32088,1937.7
EMP043011,2025-03,29524,44087,2088.62
EMP043012,2025-03,62527,40286,3723.78
EMP043013,2025-03,148039,715,27161.53
EMP043014,2025-01,141785,26604,23354.41
EMP043015,2025-01,167931,43751,13242.01
EMP043016,2025-02,61059,29141,6075.76
EMP043017,2025-04,81367,27859,8416.87
EMP043018,2025-01,104220,19187,20658.49
EMP043019,2025-04,137305,49812,12955.91
EMP043020,2025-01,154493,46780,10477.31
EMP043021,2025-02,62718,3467,10760.33
EMP043022,2025-02,122580,45473,13454.67
EMP043023,2025-01,177985,48700,42406.22
EMP043024,2025-04,94701,40556,6720.57
EMP043025,2025-02,73736,8456,6538.5
EMP043026,2025-04,101640,48679,8872.44
EMP043027,2025-03,125705,143,26004.14
EMP043028,2025-02,154606,6880,35530.92
EMP043029,2025-01,157192,49902,33654.48
EMP043030,2025-03,43417,26397,7959.43
EMP043031,2025-04,176344,48268,24885.18
EMP043032,2025-02,160799,16035,38128.0
EMP043033,2025-04,59144,20994,12224.96
EMP043034,2025-02,135361,19728,16657.39
EMP043035,2025-01,160812,1408,27610.64
EMP043036,2025-01,61876,13397,7476.42
EMP043037,2025-01,74109,39339,15114.64
EMP043038,2025-02,86243,10203,19152.19
EMP043039,2025-02,40782,19556,8461.9
EMP043040,2025-03,130805,7242,6995.61
EMP043041,2025-04,33133,5198,6135.43
EMP043042,2025-02,31736,12284,7535.02
EMP043043,2025-01,124131,33498,30394.0
EMP043044,2025-01,27944,28819,2745.06
EMP043045,2025-04,103063,25643,8508.16
EMP043046,2025-02,136170,10006,23905.04
EMP043047,2025-01,74539,12319,5936.82
EMP043048,2025-04,94773,5218,7117.75
EMP043049,2025-04,89368,43642,17455.0
EMP043050,2025-01,144091,8992,16754.26
EMP043051,2025-03,45551,25394,6710.35
EMP043052,2025-01,173106,42586,15023.16
EMP043053,2025-01,30352,29514,2270.41
EMP043054,2025-01,165194,36671,33914.96
EMP043055,2025-03,50338,47561,4115.81
EMP043056,2025-04,72982,2594,9423.04
EMP043057,2025-02,110520,41909,19102.81
EMP043058,2025-03,68506,47545,14320.69
EMP043059,2025-02,91772,39826,6052.96
EMP043060,2025-02,60365,26217,5925.75
EMP043061,2025-03,168202,1677,26589.2
EMP043062,2025-02,42955,44441,4786.7
EMP043063,2025-04,154900,33633,24048.31
EMP043064,2025-02,42710,21698,4490.5
EMP043065,2025-02,74664,2983,3862.25
EMP043066,2025-03,51991,19462,6869.44
EMP043067,2025-02,74178,4461,10251.59
EMP043068,2025-04,27926,26166,4213.62
EMP043069,2025-01,28808,37001,2078.06
EMP043070,2025-03,171263,25487,14243.77
EMP043071,2025-01,154926,11634,26663.22
EMP043072,2025-04,34766,42561,2632.02
EMP043073,2025-02,175482,6841,18844.18
EMP043074,2025-02,39377,39861,4132.08
EMP043075,2025-03,98446,25212,15706.94
EMP043076,2025-03,106327,41485,12359.88
EMP043077,2025-04,106754,27306,26029.97
EMP043078,2025-02,110167,1036,20621.89
EMP043079,2025-04,128033,11496,8090.79
EMP043080,2025-02,111445,18198,20634.68
EMP043081,2025-03,153379,25293,9183.35
EMP043082,2025-03,175794,45239,36827.25
EMP043083,2025-03,145229,40210,21612.95
EMP043084,2025-01,53589,10235,7602.26
EMP043085,2025-01,65850,14052,5777.07
EMP043086,2025-04,44931,40034,6205.89
EMP043087,2025-03,126617,25062,16539.19
EMP043088,2025-04,76005,28325,15715.59
EMP043089,2025-01,139378,29610,8961.55
EMP043090,2025-02,148764,43303,17593.83
EMP043091,2025-03,59554,2023,7253.61
EMP043092,2025-02,64913,1129,12127.53
EMP043093,2025-02,52834,28759,7069.6
EMP043094,2025-04,34971,24451,5021.81
EMP043095,2025-03,116183,46740,18817.5
EMP043096,2025-02,179109,31232,31851.9
EMP043097,2025-04,94466,48665,9343.9
EMP043098,2025-03,149516,44461,36519.99
EMP043099,2025-04,84483,6461,20023.92
EMP043100,2025-02,136266,27922,13974.12
EMP043101,2025-02,71466,25351,16439.73
EMP043102,2025-03,134687,48103,16190.42
EMP043103,2025-04,125970,44914,28811.04
EMP043104,2025-03,69226,32346,12292.77
EMP043105,2025-03,93271,24318,21956.48
EMP043106,2025-04,160733,16236,9682.25
EMP043107,2025-03,75805,14624,4761.5
EMP043108,2025-01,175662,18340,30941.35
EMP043109,2025-04,44831,16638,7885.48
EMP043110,2025-01,147734,16578,21828.46
EMP043111,2025-04,142081,16059,23355.15
EMP043112,2025-04,136002,43045,29326.52
EMP043113,2025-01,101036,26581,20835.88
EMP043114,2025-03,35262,19546,8325.55
EMP043115,2025-01,134418,34217,20858.44
EMP043116,2025-04,142679,23967,16690.88
EMP043117,2025-02,86388,6703,20349.65
EMP043118,2025-04,51255,13286,3616.29
EMP043119,2025-03,31498,24332,4956.58
EMP043120,2025-02,52449,18312,11441.99
EMP043121,2025-01,40587,10948,9055.98
EMP043122,2025-02,56776,46544,4933.85
EMP043123,2025-01,73930,4806,13469.31
EMP043124,2025-03,28351,3341,4430.14
EMP043125,2025-04,41135,34233,10069.09
EMP043126,2025-01,73114,25460,16786.7
EMP043127,2025-02,54061,20160,13228.22
EMP043128,2025-02,54013,42883,6975.56
EMP043129,2025-01,118732,49359,12543.75
EMP043130,2025-03,46115,2187,3959.79
EMP043131,2025-02,122331,38285,15355.36
EMP043132,2025-01,52414,28534,11305.05
EMP043133,2025-03,155201,18916,20438.45
EMP043134,2025-03,32922,46833,6343.57
EMP043135,2025-02,59536,28752,8985.22
EMP043136,2025-01,157898,33143,35045.31
EMP043137,2025-01,176393,11455,9891.53
EMP043138,2025-03,135292,38070,31135.19
EMP043139,2025-03,30379,24829,6399.23
EMP043140,2025-02,160605,6588,34769.66
EMP043141,2025-02,106537,5325,17431.69
EMP043142,2025-01,68113,18911,14376.64
EMP043143,2025-04,113112,12629,12636.91
EMP043144,2025-03,98011,13620,18627.07
EMP043145,2025-02,92341,2389,14335.74
EMP043146,2025-03,78649,30224,17904.92
EMP043147,2025-04,37029,34945,7055.11
EMP043148,2025-02,177462,41485,31534.63
EMP043149,2025-02,57327,23376,12145.15
EMP043150,2025-01,49145,7032,7329.56
EMP043151,2025-04,50726,29213,6103.36
EMP043152,2025-03,55961,5354,11658.21
EMP043153,2025-02,157869,1075,34413.31
EMP043154,2025-03,76783,21287,13290.48
EMP043155,2025-02,74721,44820,17054.05
EMP043156,2025-02,87587,3309,15920.45
EMP043157,2025-02,92965,47272,6755.08
EMP043158,2025-02,85631,48512,10219.19
EMP043159,2025-04,39895,2164,8823.13
EMP043160,2025-01,178450,30633,42478.9
EMP043161,2025-04,154902,41370,20669.18
EMP043162,2025-04,141241,28507,27022.97
EMP043163,2025-04,90553,39834,21007.61
EMP043164,2025-04,104689,40585,14650.64
EMP043165,2025-02,28066,8003,4442.39
EMP043166,2025-04,176641,28304,10559.87
EMP043167,2025-03,46655,6876,7532.87
EMP043168,2025-02,115836,6062,18094.29
EMP043169,2025-03,149514,16362,36770.78
EMP043170,2025-02,52374,19484,7313.62
EMP043171,2025-02,82670,45314,13902.43
EMP043172,2025-02,36523,6214,1846.71
EMP043173,2025-01,135640,13912,30332.67
EMP043174,2025-01,53488,19202,13126.55
EMP043175,2025-01,76734,43901,15634.93
EMP043176,2025-02,147262,13251,28970.14
EMP043177,2025-04,64836,26372,9393.94
EMP043178,2025-01,145810,49294,15755.34
EMP043179,2025-02,107306,9543,16390.87
EMP043180,2025-04,66292,41395,9497.14
EMP043181,2025-03,62921,11121,4821.22
EMP043182,2025-01,120312,28829,8625.73
EMP043183,2025-02,45200,29529,6404.26
EMP043184,2025-04,99664,4120,23848.12
EMP043185,2025-03,160972,16867,37697.35
EMP043186,2025-01,146256,45378,7458.83
EMP043187,2025-02,137571,24780,22116.68
EMP043188,2025-03,32024,35518,4749.96
EMP043189,2025-03,116348,754,8011.07
EMP043190,2025-02,38393,31604,5510.08
EMP043191,2025-01,167240,20171,22639.63
EMP043192,2025-02,122139,10044,12585.21
EMP043193,2025-01,142615,48002,9180.19
EMP043194,2025-01,91039,36723,18197.99
EMP043195,2025-01,48080,7186,3943.53
EMP043196,2025-03,99767,12205,14872.69
EMP043197,2025-03,109995,7442,6131.68
EMP043198,2025-03,106591,849,16630.09
EMP043199,2025-03,133979,402,14700.62
EMP043200,2025-02,45099,5820,4139.92
EMP043201,2025-03,72316,5824,7813.39
EMP043202,2025-01,93908,41753,13956.26
EMP043203,2025-03,175920,30952,42327.64
EMP043204,2025-03,162631,48404,26608.98
EMP043205,2025-02,175811,7409,22885.42
EMP043206,2025-04,177492,9610,37804.82
EMP043207,2025-04,38444,37203,7100.32
EMP043208,2025-03,156859,1869,17951.06
EMP043209,2025-03,32807,2209,5607.28
EMP043210,2025-01,131452,47890,29487.35
EMP043211,2025-04,143364,27445,22692.38
EMP043212,2025-02,163964,30375,14562.97
EMP043213,2025-02,173226,11735,38260.21
EMP043214,2025-01,69405,15784,9101.46
EMP043215,2025-01,172187,7922,10654.86
EMP043216,2025-04,146312,36215,32167.58
EMP043217,2025-01,149285,16686,9561.78
EMP043218,2025-03,174812,26580,25796.23
EMP043219,2025-02,49318,27136,4942.59
EMP043220,2025-03,95130,36213,7226.87
EMP043221,2025-01,61064,133,8097.61
EMP043222,2025-01,121378,27016,26861.39
EMP043223,2025-04,164511,14538,38510.9
EMP043224,2025-01,44398,4247,6803.26
EMP043225,2025-02,47163,21447,4187.07
EMP043226,2025-01,-43090,7132,2526.79
EMP043227,2025-03,174726,41972,21961.51
EMP043228,2025-04,176991,32969,18121.04
EMP043229,2025-01,132994,8659,19271.5
EMP043230,2025-01,91333,20028,14697.45
EMP043231,2025-03,163477,39505,20971.22
EMP043232,2025-04,92046,25095,22398.04
EMP043233,2025-02,65550,26622,14515.83
EMP043234,2025-03,54380,41601,7734.86
EMP043235,2025-03,155105,44794,15730.4
EMP043236,2025-04,128392,34348,19790.21
EMP043237,2025-01,95403,161,14395.77
EMP043238,2025-02,64168,22694,5412.76
EMP043239,2025-03,165031,21750,12460.13
EMP043240,2025-03,100796,39137,20075.0
EMP043241,2025-01,143552,31380,13957.53
EMP043242,2025-03,112759,12058,19755.7
EMP043243,2025-03,118868,36669,12509.28
EMP043244,2025-03,108031,26450,8774.62
EMP043245,2025-03,71067,14902,3810.14
EMP043246,2025-03,136224,24155,17455.22
EMP043247,2025-02,30300,10829,7238.17
EMP043248,2025-01,38633,26891,5678.64
EMP043249,2025-03,29777,20253,3578.56
EMP043250,2025-03,123362,36291,13606.26
EMP043251,2025-03,176280,6067,15524.63
EMP043252,2025-01,37903,4090,8007.81
EMP043253,2025-03,37579,35404,5299.21
EMP043254,2025-01,175740,42892,35001.83
EMP043255,2025-01,114806,36564,13048.94
EMP043256,2025-02,144582,14752,21499.73
EMP043257,2025-01,179000,47975,17341.63
EMP043258,2025-03,152455,19517,31044.22
EMP043259,2025-01,99279,5375,15544.06
EMP043260,2025-03,128482,46558,16850.18
EMP043261,2025-04,73773,17059,5161.03
EMP043262,2025-01,172272,15745,14966.31
EMP043263,2025-01,53316,6651,11686.35
EMP043264,2025-01,174503,10969,21042.34
EMP043265,2025-01,37677,7825,5936.11
EMP043266,2025-03,54324,15410,3733.13
EMP043267,2025-03,129813,31230,23775.0
EMP043268,2025-03,173062,14258,14842.18
EMP043269,2025-01,81812,37348,11092.2
EMP043270,2025-02,118500,18614,22746.5
EMP043271,2025-01,62398,1215,5269.0
EMP043272,2025-04,150415,6635,18698.22
EMP043273,2025-04,84079,37412,6094.4
EMP043274,2025-03,79002,17116,18239.93
EMP043275,2025-01,76363,20393,18092.55
EMP043276,2025-02,162760,42425,35703.55
EMP043277,2025-04,104695,17445,14232.24
EMP043278,2025-01,68363,48450,14854.53
EMP043279,2025-01,87865,22738,14562.74
EMP043280,2025-04,41830,31595,9359.87
EMP043281,2025-03,105709,43230,19160.36
EMP043282,2025-03,114025,47969,21653.71
EMP043283,2025-03,92180,26933,16899.47
EMP043284,2025-03,126773,17263,24060.28
EMP043285,2025-04,66681,6387,9376.15
EMP043286,2025-04,49913,15911,12023.09
EMP043287,2025-02,122743,23839,24468.7
EMP043288,2025-02,120995,16416,25569.55
EMP043289,2025-04,41493,17459,9947.57
EMP043290,2025-04,108442,37250,21796.64
EMP043291,2025-04,42155,16114,4550.65
EMP043292,2025-03,88565,33713,20903.05
EMP043293,2025-04,36629,12000,8071.36
EMP043294,2025-02,30974,34099,2476.13
EMP043295,2025-02,123787,37867,14585.74
EMP043296,2025-02,66124,49120,8844.83
EMP043297,2025-02,58805,41448,13618.77
EMP043298,2025-01,40347,2467,4717.71
EMP043299,2025-01,158993,40613,26092.16
EMP043300,2025-03,102838,29915,22061.79
EMP043301,2025-03,73732,19062,4574.56
EMP043302,2025-03,179101,28267,34537.99
EMP043303,2025-02,72723,32862,14892.65
EMP043304,2025-04,107657,32405,7772.97
EMP043305,2025-02,98564,43876,18912.08
EMP043306,2025-04,140428,10526,11809.02
EMP043307,2025-01,43880,17562,10776.62
EMP043308,2025-03,128173,39381,7281.49
EMP043309,2025-02,61259,30701,15094.56
EMP043310,2025-04,30311,47001,5423.51
EMP043311,2025-03,71152,49437,4036.95
EMP043312,2025-01,55974,22470,7379.23
EMP043313,2025-04,34110,22703,5873.67
EMP043314,2025-02,109522,6089,19897.38
EMP043315,2025-04,105933,32821,15137.62
EMP043316,2025-04,166237,27301,22293.6
EMP043317,2025-02,70105,29683,12532.87
EMP043318,2025-03,174396,7647,15335.48
EMP043319,2025-04,130549,1745,14984.98
EMP043320,2025-04,55414,21501,10343.33
EMP043321,2025-03,146597,38341,33525.41
EMP043322,2025-02,69924,37633,6942.71
EMP043323,2025-01,77530,29298,10176.42
EMP043324,2025-03,94141,8403,21860.02
EMP043325,2025-03,156571,29208,25627.32
EMP043326,2025-01,106334,21939,8005.45
EMP043327,2025-02,68775,29946,15182.11
EMP043328,2025-02,106947,46172,11336.42
EMP043329,2025-03,73062,30399,9112.22
EMP043330,2025-04,155385,347,23427.06
EMP043331,2025-01,144276,38483,15738.37
EMP043332,2025-04,116068,23281,10909.3
EMP043333,2025-02,69514,18192,12845.85
EMP043334,2025-04,100647,24036,18550.31
EMP043335,2025-04,142388,29891,15966.22
EMP043336,2025-01,118581,38791,23431.86
EMP043337,2025-04,163906,4208,35457.14
EMP043338,2025-01,167885,22356,29972.54
EMP043339,2025-03,173907,23264,22848.75
EMP043340,2025-02,96183,46899,6095.66
EMP043341,2025-01,122157,49843,27773.43
EMP043342,2025-03,161357,33091,20109.58
EMP043343,2025-04,176401,3283,21078.98
EMP043344,2025-03,65325,45838,5401.1
EMP043345,2025-02,174330,21336,19839.48
EMP043346,2025-03,128452,32341,7971.56
EMP043347,2025-02,28584,42408,4491.55
EMP043348,2025-01,35951,36317,1957.46
EMP043349,2025-03,67457,22288,11825.78
EMP043350,2025-03,92058,22885,4988.02
EMP043351,2025-01,94024,5450,9211.53
EMP043352,2025-03,175844,26965,32291.15
EMP043353,2025-03,166325,49062,36093.44
EMP043354,2025-01,80441,23003,14766.98
EMP043355,2025-02,147486,19137,15062.89
EMP043356,2025-03,138899,49383,25223.26
EMP043357,2025-03,169978,2481,18277.51
EMP043358,2025-03,109224,49908,25119.47
EMP043359,2025-04,33192,23825,5520.81
EMP043360,2025-01,121672,16022,15839.63
EMP043361,2025-01,96556,19898,7143.77
EMP043362,2025-01,103386,12326,20338.48
EMP043363,2025-04,92820,32134,13319.26
EMP043364,2025-03,89445,22712,18619.54
EMP043365,2025-03,48866,21121,6146.26
EMP043366,2025-01,92259,29296,11579.57
EMP043367,2025-01,35955,20720,3428.65
EMP043368,2025-01,55175,4687,7154.32
EMP043369,2025-04,92073,45633,22955.51
EMP043370,2025-01,-24798,11039,6053.46
EMP043371,2025-03,122257,28998,16263.02
EMP043372,2025-04,160564,34150,35263.86
EMP043373,2025-02,151256,41179,25216.29
EMP043374,2025-04,59867,26755,13557.06
EMP043375,2025-01,170338,40084,31995.99
EMP043376,2025-02,143221,48206,29199.16
EMP043377,2025-02,98448,38573,18077.93
EMP043378,2025-02,126044,3231,16134.44
EMP043379,2025-04,171731,14802,14337.12
EMP043380,2025-03,155582,14447,13289.35
EMP043381,2025-03,175805,10586,40473.22
EMP043382,2025-03,64661,8266,11898.44
EMP043383,2025-02,120099,23967,12917.68
EMP043384,2025-03,81222,9333,15431.8
EMP043385,2025-04,75236,14155,13138.13
EMP043386,2025-04,162244,5064,31836.05
EMP043387,2025-03,127424,43246,6805.77
EMP043388,2025-04,85488,36005,7752.55
EMP043389,2025-03,79312,32528,16008.76
EMP043390,2025-01,115011,16124,10849.22
EMP043391,2025-03,112286,29275,25163.93
EMP043392,2025-01,107309,39848,23848.49
EMP043393,2025-01,88662,43559,20098.72
EMP043394,2025-04,51987,44997,5950.26
EMP043395,2025-02,124610,42298,20599.57
EMP043396,2025-02,127934,6706,13379.0
EMP043397,2025-03,151557,35121,35101.64
EMP043398,2025-03,155245,5018,8307.84
EMP043399,2025-02,40420,34419,3389.85
EMP043400,2025-03,119731,33980,29203.68
EMP043401,2025-04,29596,5939,4881.61
EMP043402,2025-01,173967,25235,16514.92
EMP043403,2025-04,162776,4251,37327.75
EMP043404,2025-02,83590,31948,19701.37
EMP043405,2025-04,174296,23464,16869.87
